category,img_size,feature_choice,patch_grid,patch_top_fraction,threshold,auroc,accuracy,normal_recall,anomaly_recall,macro_f1
screw,512,last3,14,0.1,0.06382080167531967,0.8341873334699734,0.3375,0.975609756097561,0.11764705882352941,0.3195313753811587
screw,512,last3,20,0.01,0.11035048216581345,0.8975199836031974,0.375,1.0,0.15966386554621848,0.36295588469501516
screw,512,last3,20,0.03,0.08781877160072327,0.919040787046526,0.41875,1.0,0.2184873949579832,0.4135960591133005
screw,512,last3,20,0.05,0.07841159403324127,0.9178110268497642,0.41875,1.0,0.2184873949579832,0.4135960591133005
screw,512,last3,20,0.1,0.0645003542304039,0.9003894240623078,0.4,1.0,0.19327731092436976,0.3923089096376009
pill,224,last1,8,0.01,0.05526919290423393,0.8224222585924713,0.5868263473053892,0.9230769230769231,0.524822695035461,0.5461420300129978
pill,224,last1,8,0.03,0.05225973576307297,0.8262411347517731,0.5748502994011976,0.9615384615384616,0.5035460992907801,0.5399449035812672
pill,224,last1,8,0.05,0.04748455435037613,0.8251500272776868,0.5868263473053892,0.9615384615384616,0.5177304964539007,0.5496189173343756
pill,224,last1,8,0.1,0.04289725422859192,0.8306055646481179,0.5449101796407185,0.9230769230769231,0.475177304964539,0.5125960061443933
pill,224,last1,14,0.01,0.0709918662905693,0.8445171849427168,0.562874251497006,0.9615384615384616,0.48936170212765956,0.5302662505298039
pill,224,last1,14,0.03,0.05886472389101982,0.8393344244408074,0.6047904191616766,0.9615384615384616,0.5390070921985816,0.5641410945903196
pill,224,last1,14,0.05,0.05401061102747917,0.8401527550463721,0.6107784431137725,0.9230769230769231,0.5531914893617021,0.5653305570015617
pill,224,last1,14,0.1,0.04903861880302429,0.839607201309329,0.5449101796407185,0.9615384615384616,0.46808510638297873,0.5157203907203907
pill,224,last1,20,0.01,0.07744419574737549,0.84860883797054,0.562874251497006,0.9615384615384616,0.48936170212765956,0.5302662505298039
pill,224,last1,20,0.03,0.05886479467153549,0.8412438625204582,0.6467065868263473,0.8846153846153846,0.6028368794326241,0.5902266583489291
pill,224,last1,20,0.05,0.05552714690566063,0.8404255319148936,0.6167664670658682,0.9230769230769231,0.5602836879432624,0.5701415701415701
pill,224,last1,20,0.1,0.05058187246322632,0.8360611020185488,0.5688622754491018,0.9230769230769231,0.5035460992907801,0.5317757009345794
pill,224,last2,8,0.01,0.05072493851184845,0.8488816148390617,0.49101796407185627,0.9230769230769231,0.41134751773049644,0.46900834174989714
pill,224,last2,8,0.03,0.041825972497463226,0.855973813420622,0.6287425149700598,0.9230769230769231,0.574468085106383,0.579788961038961
pill,224,last2,8,0.05,0.03681788593530655,0.8611565739225313,0.6586826347305389,0.9230769230769231,0.6099290780141844,0.6041172800998128
pill,224,last2,8,0.1,0.033068832010030746,0.8600654664484451,0.6586826347305389,0.9230769230769231,0.6099290780141844,0.6041172800998128
pill,224,last2,14,0.01,0.05308853089809418,0.8516093835242771,0.6706586826347305,0.9230769230769231,0.624113475177305,0.613962089690245
pill,224,last2,14,0.03,0.04712066054344177,0.8619749045280961,0.7005988023952096,0.9230769230769231,0.6595744680851063,0.638965755793843
pill,224,last2,14,0.05,0.0438866913318634,0.8649754500818331,0.688622754491018,0.9230769230769231,0.6453900709219859,0.6288888888888888
pill,224,last2,14,0.1,0.04020123928785324,0.8649754500818331,0.6107784431137725,0.9230769230769231,0.5531914893617021,0.5653305570015617
pill,224,last2,20,0.01,0.06406073272228241,0.8578832515002727,0.6227544910179641,0.9230769230769231,0.5673758865248227,0.5749606108350502
pill,224,last2,20,0.03,0.052982598543167114,0.8584288052373159,0.6766467065868264,0.9230769230769231,0.6312056737588653,0.6189148073022313
pill,224,last2,20,0.05,0.04979484900832176,0.8584288052373159,0.6646706586826348,0.9230769230769231,0.6170212765957447,0.6090301003344482
pill,224,last2,20,0.1,0.04376715049147606,0.858974358974359,0.6287425149700598,0.9230769230769231,0.574468085106383,0.579788961038961
pill,224,last3,8,0.01,0.048864033073186874,0.8652482269503546,0.49101796407185627,0.9615384615384616,0.40425531914893614,0.4716173459892053
pill,224,last3,8,0.03,0.03993643447756767,0.8775231860338243,0.6467065868263473,0.9230769230769231,0.5957446808510638,0.5943431182839969
pill,224,last3,8,0.05,0.035477034747600555,0.8835242771412983,0.6766467065868264,0.8846153846153846,0.6382978723404256,0.6146153846153847
pill,224,last3,8,0.1,0.032847363501787186,0.8810692853246045,0.6467065868263473,0.9230769230769231,0.5957446808510638,0.5943431182839969
pill,224,last3,14,0.01,0.054217223078012466,0.8516093835242771,0.6526946107784432,0.8846153846153846,0.6099290780141844,0.595066889632107
pill,224,last3,14,0.03,0.04889460653066635,0.8562465902891435,0.6706586826347305,0.8846153846153846,0.6312056737588653,0.6096970212042664
pill,224,last3,14,0.05,0.04504189267754555,0.8559738134206218,0.6646706586826348,0.8846153846153846,0.624113475177305,0.6048005409060175
pill,224,last3,14,0.1,0.0411294549703598,0.8636115657392253,0.6047904191616766,0.9615384615384616,0.5390070921985816,0.5641410945903196
pill,224,last3,20,0.01,0.06443170458078384,0.856519367157665,0.6287425149700598,0.8846153846153846,0.5815602836879432,0.5757948213700426
pill,224,last3,20,0.03,0.056614868342876434,0.8630660120021822,0.6347305389221557,0.9230769230769231,0.5815602836879432,0.5846279306829766
pill,224,last3,20,0.05,0.05253712087869644,0.8636115657392253,0.6107784431137725,0.9230769230769231,0.5531914893617021,0.5653305570015617
pill,224,last3,20,0.1,0.0453280471265316,0.8627932351336607,0.6047904191616766,0.9230769230769231,0.5460992907801419,0.5605263157894737
pill,384,last1,8,0.01,0.08254873007535934,0.8360611020185488,0.562874251497006,0.9615384615384616,0.48936170212765956,0.5302662505298039
pill,384,last1,8,0.03,0.05933241546154022,0.8527004909983635,0.6586826347305389,0.9230769230769231,0.6099290780141844,0.6041172800998128
pill,384,last1,8,0.05,0.04759179800748825,0.8647026732133114,0.6646706586826348,0.9230769230769231,0.6170212765957447,0.6090301003344482
pill,384,last1,8,0.1,0.04274724796414375,0.8791598472449536,0.5988023952095808,0.9615384615384616,0.5319148936170213,0.5592973334908818
pill,384,last1,14,0.01,0.08648402988910675,0.8731587561374794,0.6407185628742516,0.9615384615384616,0.5815602836879432,0.5933441558441558
pill,384,last1,14,0.03,0.06423135101795197,0.8889798145117294,0.688622754491018,0.9615384615384616,0.6382978723404256,0.6330290736984449
pill,384,last1,14,0.05,0.056763723492622375,0.8968903436988543,0.688622754491018,0.9615384615384616,0.6382978723404256,0.6330290736984449
pill,384,last1,14,0.1,0.048213016241788864,0.900163666121113,0.6646706586826348,1.0,0.6028368794326241,0.6168469354310062
pill,384,last1,20,0.01,0.10519298166036606,0.8985270049099836,0.5688622754491018,1.0,0.48936170212765956,0.5382488479262673
pill,384,last1,20,0.03,0.07762934267520905,0.9012547735951991,0.5808383233532934,0.9615384615384616,0.5106382978723404,0.5447819314641744
pill,384,last1,20,0.05,0.06543251872062683,0.9015275504637206,0.5988023952095808,0.9615384615384616,0.5319148936170213,0.5592973334908818
pill,384,last1,20,0.1,0.05369613692164421,0.9004364429896344,0.5688622754491018,1.0,0.48936170212765956,0.5382488479262673
pill,384,last2,8,0.01,0.08163072168827057,0.8499727223131479,0.5688622754491018,0.9615384615384616,0.49645390070921985,0.5351067120321682
pill,384,last2,8,0.03,0.06066583842039108,0.8633387888707037,0.6826347305389222,0.9615384615384616,0.6312056737588653,0.6279998318833271
pill,384,last2,8,0.05,0.05045608431100845,0.872885979268958,0.6826347305389222,0.9615384615384616,0.6312056737588653,0.6279998318833271
pill,384,last2,8,0.1,0.04373606666922569,0.8914348063284233,0.6766467065868264,1.0,0.6170212765957447,0.6268619662363456
pill,384,last2,14,0.01,0.10640633851289749,0.8802509547190399,0.5209580838323353,1.0,0.4326241134751773,0.49894989498949893
pill,384,last2,14,0.03,0.07024843245744705,0.9088925259138025,0.7005988023952096,0.9615384615384616,0.6524822695035462,0.6431623931623931
pill,384,last2,14,0.05,0.06228291243314743,0.9217130387343152,0.7005988023952096,1.0,0.6453900709219859,0.6471433400946585
pill,384,last2,14,0.1,0.052425868809223175,0.9307146753955264,0.6586826347305389,1.0,0.5957446808510638,0.6118654434250765
pill,384,last2,20,0.01,0.11230602115392685,0.9228041462084016,0.5568862275449101,1.0,0.475177304964539,0.528464590964591
pill,384,last2,20,0.03,0.0775725319981575,0.931533006001091,0.6946107784431138,1.0,0.6382978723404256,0.642037574076409
pill,384,last2,20,0.05,0.0678822323679924,0.9296235679214403,0.688622754491018,1.0,0.6312056737588653,0.6369565217391304
pill,384,last2,20,0.1,0.05678291991353035,0.9304418985270048,0.6167664670658682,1.0,0.5460992907801419,0.5773489402087947
pill,384,last3,8,0.01,0.07946842163801193,0.8428805237315874,0.5389221556886228,0.9615384615384616,0.46099290780141844,0.5108600555365362
pill,384,last3,8,0.03,0.062034402042627335,0.8573376977632297,0.6347305389221557,0.9615384615384616,0.574468085106383,0.5884539247767947
pill,384,last3,8,0.05,0.05065438151359558,0.8690671031096563,0.6467065868263473,1.0,0.5815602836879432,0.6019472387185392
pill,384,last3,8,0.1,0.04362652823328972,0.8799781778505184,0.6347305389221557,0.9615384615384616,0.574468085106383,0.5884539247767947
pill,384,last3,14,0.01,0.09606362134218216,0.8447899618112384,0.5209580838323353,0.9615384615384616,0.4397163120567376,0.4962292609351433
pill,384,last3,14,0.03,0.0721018984913826,0.8837970540098199,0.5988023952095808,0.8846153846153846,0.5460992907801419,0.5519561126016097
pill,384,last3,14,0.05,0.06268326193094254,0.9034369885433715,0.6586826347305389,0.9230769230769231,0.6099290780141844,0.6041172800998128
pill,384,last3,14,0.1,0.053190283477306366,0.9178941625750137,0.6526946107784432,1.0,0.5886524822695035,0.6068993506493506
pill,384,last3,20,0.01,0.09981418401002884,0.9173486088379705,0.6227544910179641,1.0,0.5531914893617021,0.582251340083383
pill,384,last3,20,0.03,0.07916934043169022,0.9266230223677032,0.6407185628742516,1.0,0.574468085106383,0.597007722007722
pill,384,last3,20,0.05,0.07002906501293182,0.9279869067103109,0.6287425149700598,1.0,0.5602836879432624,0.5871610845295056
pill,384,last3,20,0.1,0.057367704808712006,0.9288052373158756,0.6227544910179641,1.0,0.5531914893617021,0.582251340083383
pill,512,last1,8,0.01,0.08611971139907837,0.9203491543917075,0.5389221556886228,1.0,0.45390070921985815,0.5137455095481187
pill,512,last1,8,0.03,0.06593687832355499,0.9282596835788325,0.592814371257485,1.0,0.5177304964539007,0.5577881619937695
pill,512,last1,8,0.05,0.051935553550720215,0.9326241134751773,0.5868263473053892,1.0,0.5106382978723404,0.5529042020719357
pill,512,last1,8,0.1,0.041776612401008606,0.94189852700491,0.5988023952095808,1.0,0.524822695035461,0.5626734414696111
pill,512,last1,14,0.01,0.1548268347978592,0.9268957992362247,0.3652694610778443,1.0,0.24822695035460993,0.3634205983889528
pill,512,last1,14,0.03,0.08552084118127823,0.9331696672122205,0.5808383233532934,1.0,0.5035460992907801,0.5480204144757191
pill,512,last1,14,0.05,0.06856472045183182,0.9367157665030005,0.6347305389221557,1.0,0.5673758865248227,0.5920794458014655
pill,512,last1,14,0.1,0.05344582721590996,0.9408074195308237,0.6287425149700598,1.0,0.5602836879432624,0.5871610845295056
pill,512,last1,20,0.01,0.1510109305381775,0.9476268412438625,0.4431137724550898,1.0,0.3404255319148936,0.4332785987958402
pill,512,last1,20,0.03,0.0862535759806633,0.9541734860883796,0.5688622754491018,1.0,0.48936170212765956,0.5382488479262673
pill,512,last1,20,0.05,0.07011119276285172,0.9547190398254228,0.592814371257485,1.0,0.5177304964539007,0.5577881619937695
pill,512,last1,20,0.1,0.054883893579244614,0.9487179487179487,0.5988023952095808,1.0,0.524822695035461,0.5626734414696111
pill,512,last2,8,0.01,0.07744397222995758,0.9290780141843972,0.592814371257485,1.0,0.5177304964539007,0.5577881619937695
pill,512,last2,8,0.03,0.06290049105882645,0.9331696672122204,0.6227544910179641,1.0,0.5531914893617021,0.582251340083383
pill,512,last2,8,0.05,0.049517642706632614,0.9388979814511729,0.6586826347305389,1.0,0.5957446808510638,0.6118654434250765
pill,512,last2,8,0.1,0.04168920964002609,0.9446262956901255,0.6227544910179641,1.0,0.5531914893617021,0.582251340083383
pill,512,last2,14,0.01,0.1536817103624344,0.9135297326786689,0.33532934131736525,1.0,0.2127659574468085,0.33494779894521576
pill,512,last2,14,0.03,0.08978309482336044,0.9187124931805782,0.5808383233532934,1.0,0.5035460992907801,0.5480204144757191
pill,512,last2,14,0.05,0.07412140816450119,0.928532460447354,0.6227544910179641,1.0,0.5531914893617021,0.582251340083383
pill,512,last2,14,0.1,0.05913597345352173,0.9320785597381341,0.5808383233532934,1.0,0.5035460992907801,0.5480204144757191
pill,512,last2,20,0.01,0.1449512243270874,0.9413529732678668,0.4550898203592814,1.0,0.3546099290780142,0.4435982865302237
pill,512,last2,20,0.03,0.08799951523542404,0.9522640480087288,0.6526946107784432,1.0,0.5886524822695035,0.6068993506493506
pill,512,last2,20,0.05,0.07367890328168869,0.9506273867975996,0.6646706586826348,1.0,0.6028368794326241,0.6168469354310062
pill,512,last2,20,0.1,0.06026242673397064,0.9503546099290779,0.6407185628742516,1.0,0.574468085106383,0.597007722007722
pill,512,last3,8,0.01,0.06518074125051498,0.8957992362247682,0.48502994011976047,1.0,0.3900709219858156,0.46901804199940844
pill,512,last3,8,0.03,0.05156751349568367,0.908619749045281,0.6107784431137725,1.0,0.5390070921985816,0.5724526369687659
pill,512,last3,8,0.05,0.041356202214956284,0.9258046917621385,0.6586826347305389,1.0,0.5957446808510638,0.6118654434250765
pill,512,last3,8,0.1,0.03604058921337128,0.9353518821603929,0.6167664670658682,1.0,0.5460992907801419,0.5773489402087947
pill,512,last3,14,0.01,0.117378368973732,0.8794326241134752,0.40718562874251496,1.0,0.2978723404255319,0.40169362718488766
pill,512,last3,14,0.03,0.07755822688341141,0.8840698308783416,0.5868263473053892,0.9615384615384616,0.5177304964539007,0.5496189173343756
pill,512,last3,14,0.05,0.07040064036846161,0.9018003273322421,0.5508982035928144,1.0,0.46808510638297873,0.5235649891589638
pill,512,last3,14,0.1,0.05726514384150505,0.9203491543917076,0.47904191616766467,1.0,0.3829787234042553,0.46397343663530716
pill,512,last3,20,0.01,0.1073998361825943,0.9088925259138024,0.5329341317365269,1.0,0.44680851063829785,0.5088235294117647
pill,512,last3,20,0.03,0.07753628492355347,0.9342607746863066,0.6706586826347305,1.0,0.6099290780141844,0.6218452797562682
pill,512,last3,20,0.05,0.06831291317939758,0.9432624113475176,0.6646706586826348,1.0,0.6028368794326241,0.6168469354310062
pill,512,last3,20,0.1,0.05605403706431389,0.9446262956901254,0.6467065868263473,1.0,0.5815602836879432,0.6019472387185392
